Station_ID,City,State,Latitude,Longitude,Charger_Type,Capacity_KW,Cost_Per_Unit,Status
RA-UDA-0308,Udaipur,Rajasthan,24.60115501970468,73.74465120379132,DC Fast,50.0,22.48,Operational
RA-JAI-0309,Jaipur,Rajasthan,26.972784294997865,75.80389639655367,AC Slow,11.0,12.17,Operational
RA-UDA-0310,Udaipur,Rajasthan,24.422007209385573,73.67561869257172,AC Slow,3.3,16.89,Operational
RA-KOT-0311,Kota,Rajasthan,25.19560459254971,75.78115189155352,AC Slow,11.0,17.12,Operational
RA-JAI-0312,Jaipur,Rajasthan,26.97757835360295,75.75030416784273,AC Slow,3.3,14.03,Operational
RA-JOD-0313,Jodhpur,Rajasthan,26.281814897891632,72.9811188561865,AC Slow,7.2,12.53,Operational
RA-KOT-0314,Kota,Rajasthan,25.031619976175428,76.01624156040911,Hybrid,3.3,22.54,Operational
RA-KOT-0315,Kota,Rajasthan,25.32284718280431,76.08257522575407,DC Fast,150.0,27.16,Operational
RA-JAI-0316,Jaipur,Rajasthan,26.887791865700727,75.78667652986859,AC Slow,11.0,21.91,Operational
RA-JOD-0317,Jodhpur,Rajasthan,26.29700854774859,72.78779408519745,AC Slow,7.2,16.25,Operational
RA-JAI-0318,Jaipur,Rajasthan,26.993021149040658,75.70877002055241,AC Slow,11.0,19.93,Operational
RA-JAI-0319,Jaipur,Rajasthan,26.91612087390748,75.87470970384153,AC Slow,11.0,18.44,Operational
RA-JAI-0320,Jaipur,Rajasthan,27.014943823901362,75.85642330151083,Hybrid,7.2,18.09,Operational
RA-JAI-0321,Jaipur,Rajasthan,26.931860677144247,75.77830320514818,DC Fast,60.0,24.85,Operational
RA-JAI-0322,Jaipur,Rajasthan,26.96168957740615,75.83735168098868,AC Slow,11.0,19.4,Operational
RA-KOT-0323,Kota,Rajasthan,25.223370857564653,75.79625439601762,AC Slow,7.2,17.65,Operational
RA-JOD-0324,Jodhpur,Rajasthan,26.237211472743127,73.04113961505283,Hybrid,11.0,20.95,Operational
RA-JAI-0325,Jaipur,Rajasthan,27.03935758259012,75.73822041486568,AC Slow,3.3,13.34,Operational
RA-JAI-0326,Jaipur,Rajasthan,26.930344227190673,75.83088355320858,DC Fast,25.0,23.28,Operational
RA-UDA-0327,Udaipur,Rajasthan,24.341575412122307,73.75996517018191,AC Slow,11.0,17.03,Operational
RA-JAI-0328,Jaipur,Rajasthan,26.94377366421056,75.851797781219,AC Slow,3.3,15.01,Operational
RA-JAI-0329,Jaipur,Rajasthan,26.985653188868792,75.73352537072869,DC Fast,150.0,27.8,Operational
RA-KOT-0330,Kota,Rajasthan,25.101103665173454,75.6370818803698,AC Slow,3.3,20.66,Operational
RA-UDA-0331,Udaipur,Rajasthan,24.63088899994961,73.76376166984042,AC Slow,11.0,19.39,Operational
RA-JAI-0332,Jaipur,Rajasthan,26.949421942839653,75.70386654217604,AC Slow,3.3,12.32,Operational
RA-JAI-0333,Jaipur,Rajasthan,26.948096223572797,75.90377749591181,AC Slow,7.2,20.65,Operational
RA-JAI-0334,Jaipur,Rajasthan,26.830259850486527,75.84031802735834,DC Fast,50.0,19.15,Operational
RA-JAI-0335,Jaipur,Rajasthan,26.90876107163178,75.75858959786387,AC Slow,11.0,15.68,Operational
RA-UDA-0336,Udaipur,Rajasthan,24.611356117876763,73.70923882218477,DC Fast,150.0,22.47,Operational
RA-JAI-0337,Jaipur,Rajasthan,26.98742207998641,75.75847169099978,AC Slow,11.0,15.4,Operational
RA-UDA-0338,Udaipur,Rajasthan,24.67101331568603,73.74447487984955,AC Slow,7.2,17.98,Operational
RA-JAI-0339,Jaipur,Rajasthan,26.840832856320166,75.74226077466659,AC Slow,7.2,18.3,Operational
RA-JAI-0340,Jaipur,Rajasthan,26.992233839553197,75.8343510419894,Hybrid,3.3,24.78,Operational
RA-KOT-0341,Kota,Rajasthan,25.207924437460388,75.90547499454289,Hybrid,7.2,26.95,Operational
RA-JAI-0342,Jaipur,Rajasthan,27.051090653508243,75.76245151768747,AC Slow,7.2,15.54,Operational
RA-UDA-0343,Udaipur,Rajasthan,24.653431201543498,73.82659404052166,AC Slow,3.3,20.0,Operational
RA-JAI-0344,Jaipur,Rajasthan,27.036302705392,75.82871782987708,AC Slow,11.0,15.27,Operational
RA-KOT-0345,Kota,Rajasthan,25.252964559733165,75.92991571152703,DC Fast,150.0,26.94,Operational
RA-UDA-0346,Udaipur,Rajasthan,24.547354843997475,73.7805330820706,DC Fast,150.0,20.0,Operational
RA-KOT-0347,Kota,Rajasthan,25.216786608330118,75.84938180319196,DC Fast,150.0,22.42,Operational
RA-JAI-0348,Jaipur,Rajasthan,26.83034071429689,75.84842985199276,DC Fast,60.0,27.85,Operational
RA-KOT-0349,Kota,Rajasthan,25.16952609502534,75.7411186238113,AC Slow,7.2,19.89,Operational
RA-UDA-0350,Udaipur,Rajasthan,24.533691734965142,73.79364762917031,AC Slow,7.2,15.77,Operational
RA-UDA-0351,Udaipur,Rajasthan,24.48206219814447,73.75600171659326,AC Slow,11.0,20.44,Operational
RA-JOD-0352,Jodhpur,Rajasthan,26.341101629370517,73.0575818194087,AC Slow,3.3,21.77,Operational
RA-JAI-0353,Jaipur,Rajasthan,26.99250297082859,75.85194660477757,AC Slow,11.0,14.53,Operational
RA-JAI-0354,Jaipur,Rajasthan,26.8753886961289,75.75874382573224,AC Slow,3.3,21.89,Operational
RA-JOD-0355,Jodhpur,Rajasthan,26.233232455431583,73.03756039738018,Hybrid,7.2,26.68,Operational
RA-JOD-0356,Jodhpur,Rajasthan,26.25823295390609,73.03346105027954,DC Fast,150.0,20.74,Operational
RA-KOT-0357,Kota,Rajasthan,25.119055682993242,75.80446302806232,Hybrid,11.0,25.91,Operational
RA-JAI-0358,Jaipur,Rajasthan,26.85597478549085,75.76915197125217,AC Slow,7.2,12.33,Operational
RA-JAI-0359,Jaipur,Rajasthan,26.970279605003533,75.83551024472443,AC Slow,11.0,14.92,Operational
RA-UDA-0360,Udaipur,Rajasthan,24.50841152195998,73.7296953409935,DC Fast,25.0,20.35,Operational
RA-JAI-0361,Jaipur,Rajasthan,26.855199422906896,75.8281907489019,DC Fast,25.0,19.92,Operational
RA-KOT-0362,Kota,Rajasthan,25.16293646147614,75.8519318530838,AC Slow,11.0,13.72,Operational
RA-JOD-0363,Jodhpur,Rajasthan,26.31473730920874,72.95785848812709,AC Slow,3.3,21.57,Operational
RA-JAI-0364,Jaipur,Rajasthan,26.94857446101301,75.7898744637705,Hybrid,3.3,20.85,Operational
RA-KOT-0365,Kota,Rajasthan,25.490903061182035,75.80456233714618,AC Slow,3.3,19.74,Operational
RA-KOT-0366,Kota,Rajasthan,25.2042326278593,75.88597615526858,DC Fast,25.0,19.23,Operational
RA-KOT-0367,Kota,Rajasthan,25.397987056246954,75.70311605174687,DC Fast,50.0,19.62,Operational
RA-JAI-0368,Jaipur,Rajasthan,26.952963880105507,75.84460186745765,AC Slow,11.0,19.12,Operational
RA-JAI-0369,Jaipur,Rajasthan,26.7358943650439,75.69337500124045,AC Slow,3.3,13.23,Operational
RA-JOD-0370,Jodhpur,Rajasthan,26.124202740648176,73.00097091914603,Hybrid,11.0,25.59,Operational
RA-JAI-0371,Jaipur,Rajasthan,26.9420570930188,75.75667577954522,AC Slow,11.0,13.04,Operational
RA-JAI-0372,Jaipur,Rajasthan,27.086844739501082,75.97526698341157,Hybrid,7.2,22.95,Operational
RA-UDA-0373,Udaipur,Rajasthan,24.540415466814288,73.77034122756679,DC Fast,150.0,24.36,Operational
RA-JAI-0374,Jaipur,Rajasthan,26.78973540463738,75.86774596660968,AC Slow,7.2,16.01,Operational
RA-JAI-0375,Jaipur,Rajasthan,27.048034251679198,75.8722096402554,AC Slow,7.2,19.07,Operational
RA-KOT-0376,Kota,Rajasthan,25.235696882376477,75.87861841409425,AC Slow,7.2,20.97,Operational
RA-JOD-0377,Jodhpur,Rajasthan,26.360925767086357,72.99565531037308,AC Slow,7.2,14.33,Operational
RA-UDA-0378,Udaipur,Rajasthan,24.664311709467363,73.82006047366275,DC Fast,50.0,19.72,Operational
RA-JAI-0379,Jaipur,Rajasthan,26.924392835910982,75.81236025992001,Hybrid,7.2,26.43,Operational
RA-KOT-0380,Kota,Rajasthan,25.166867362690514,75.81343955829622,AC Slow,7.2,21.89,Operational
RA-JAI-0381,Jaipur,Rajasthan,26.96958382394355,75.79075253574402,Hybrid,7.2,19.4,Operational
RA-UDA-0382,Udaipur,Rajasthan,24.51209335309773,73.58752861059439,AC Slow,11.0,14.72,Operational
RA-JAI-0383,Jaipur,Rajasthan,26.987221155943878,75.76491663784783,AC Slow,7.2,16.92,Operational
RA-KOT-0384,Kota,Rajasthan,25.05827460586908,75.68657694045915,DC Fast,25.0,27.32,Operational
RA-JOD-0385,Jodhpur,Rajasthan,26.24256677707564,73.05558025702847,AC Slow,7.2,18.97,Operational
RA-JOD-0386,Jodhpur,Rajasthan,26.236791711506438,73.05818167172691,AC Slow,11.0,13.41,Operational
RA-UDA-0387,Udaipur,Rajasthan,24.605308165822535,73.65379848984831,AC Slow,11.0,19.5,Operational
RA-JAI-0388,Jaipur,Rajasthan,27.067040678392218,75.764548008864,AC Slow,7.2,20.06,Operational
RA-JAI-0389,Jaipur,Rajasthan,26.854337728877123,75.75365243979493,AC Slow,3.3,12.8,Operational
RA-UDA-0390,Udaipur,Rajasthan,24.599474588029512,73.7135756576551,Hybrid,7.2,21.96,Operational
RA-JOD-0391,Jodhpur,Rajasthan,26.1096569456513,73.09154153570945,AC Slow,11.0,18.83,Operational
RA-JAI-0392,Jaipur,Rajasthan,26.85247340753956,75.89008921822938,DC Fast,150.0,21.62,Operational
RA-KOT-0393,Kota,Rajasthan,25.199811920895694,75.75820687840972,DC Fast,25.0,21.38,Operational
RA-UDA-0394,Udaipur,Rajasthan,24.627691482090253,73.6710503981729,Hybrid,11.0,23.23,Operational
RA-UDA-0395,Udaipur,Rajasthan,24.46784771114359,73.70291302802467,AC Slow,11.0,15.39,Operational
RA-JAI-0396,Jaipur,Rajasthan,26.919043399115726,75.73551326370611,AC Slow,3.3,19.66,Operational
RA-KOT-0397,Kota,Rajasthan,25.09786089482756,75.93881261749208,DC Fast,25.0,27.5,Operational
RA-JOD-0398,Jodhpur,Rajasthan,26.276323833009695,73.03008772266952,AC Slow,7.2,17.46,Operational
RA-KOT-0399,Kota,Rajasthan,25.18620897177489,75.90087804928307,DC Fast,150.0,22.93,Operational
RA-JOD-0400,Jodhpur,Rajasthan,26.161256390361064,73.14748741189051,AC Slow,11.0,20.06,Operational
RA-KOT-0401,Kota,Rajasthan,25.170121421371146,75.86696330791082,Hybrid,11.0,26.83,Operational
RA-JAI-0402,Jaipur,Rajasthan,26.863428334554058,75.77678876986555,AC Slow,11.0,20.27,Operational
RA-UDA-0403,Udaipur,Rajasthan,24.638472196835178,73.6224701552538,AC Slow,11.0,20.25,Operational
RA-JOD-0404,Jodhpur,Rajasthan,26.194182304357867,72.96781177615229,AC Slow,7.2,21.61,Operational
RA-JAI-0405,Jaipur,Rajasthan,26.9159529774091,75.80253450829923,DC Fast,50.0,23.15,Operational
RA-JAI-0406,Jaipur,Rajasthan,26.839300173046308,75.73991467093417,Hybrid,3.3,27.31,Operational
RA-JAI-0407,Jaipur,Rajasthan,26.949366719401628,75.72703671076572,DC Fast,60.0,27.75,Operational
RA-JOD-0408,Jodhpur,Rajasthan,26.28612720372503,73.0101025367799,AC Slow,3.3,16.24,Operational
RA-JOD-0409,Jodhpur,Rajasthan,26.23589327181958,73.35731069079733,Hybrid,7.2,21.83,Operational
RA-JAI-0410,Jaipur,Rajasthan,26.856033103298202,75.66048422889824,AC Slow,7.2,20.33,Operational
RA-UDA-0411,Udaipur,Rajasthan,24.63632595169301,73.79422744162197,AC Slow,11.0,13.36,Operational
RA-JAI-0412,Jaipur,Rajasthan,26.87933068031597,75.82290054152962,DC Fast,60.0,21.56,Operational
RA-JAI-0413,Jaipur,Rajasthan,26.869835058862936,75.84143653534711,AC Slow,3.3,18.1,Operational
RA-JAI-0414,Jaipur,Rajasthan,26.903374440744095,75.75885386058654,AC Slow,11.0,13.76,Operational
RA-JOD-0415,Jodhpur,Rajasthan,26.240224357498562,72.81315039420846,AC Slow,11.0,18.75,Operational
RA-JAI-0416,Jaipur,Rajasthan,26.906171256077656,75.71002848445205,AC Slow,7.2,21.49,Operational
RA-KOT-0417,Kota,Rajasthan,25.29482837932765,75.85816647023918,AC Slow,11.0,16.67,Operational
RA-JAI-0418,Jaipur,Rajasthan,26.91441590711299,75.85426994284153,DC Fast,50.0,23.44,Operational
RA-JOD-0419,Jodhpur,Rajasthan,26.163822707920378,73.00721625626112,DC Fast,50.0,19.22,Operational
RA-KOT-0420,Kota,Rajasthan,25.235471279554346,75.85075089878646,DC Fast,25.0,21.21,Operational
RA-JAI-0421,Jaipur,Rajasthan,26.660562418945734,75.7757907773083,Hybrid,7.2,27.94,Operational
RA-JAI-0422,Jaipur,Rajasthan,26.883668405034445,75.87181102851375,AC Slow,3.3,14.14,Operational
RA-JAI-0423,Jaipur,Rajasthan,26.83881428923988,75.72710603842178,AC Slow,7.2,18.15,Operational
RA-JAI-0424,Jaipur,Rajasthan,26.958465023723587,75.65521452118345,DC Fast,60.0,22.4,Operational
RA-UDA-0425,Udaipur,Rajasthan,24.702955415262053,73.6318504682871,AC Slow,7.2,14.72,Operational
RA-JAI-0426,Jaipur,Rajasthan,26.89514240092114,75.90648889827577,AC Slow,3.3,13.02,Operational
RA-JOD-0427,Jodhpur,Rajasthan,26.225153972332734,73.18626346748673,AC Slow,3.3,17.5,Operational
RA-JOD-0428,Jodhpur,Rajasthan,26.473927264605898,73.02555379930361,Hybrid,11.0,26.68,Operational
RA-KOT-0429,Kota,Rajasthan,24.908180954258412,75.56406621763121,AC Slow,11.0,21.82,Operational
RA-JAI-0430,Jaipur,Rajasthan,27.02031371058735,75.9471157629198,AC Slow,3.3,12.72,Operational
RA-KOT-0431,Kota,Rajasthan,25.200970601861385,75.87066787504097,AC Slow,11.0,20.57,Operational
RA-UDA-0432,Udaipur,Rajasthan,24.512010985304702,73.88018750856803,AC Slow,3.3,12.06,Operational
RA-KOT-0433,Kota,Rajasthan,25.211392382491788,75.8813710804884,AC Slow,11.0,18.32,Operational
RA-JAI-0434,Jaipur,Rajasthan,26.912394184615895,75.75126792119691,DC Fast,25.0,24.19,Operational
RA-JOD-0435,Jodhpur,Rajasthan,26.26793410585476,72.88875016541034,DC Fast,60.0,24.26,Operational
RA-UDA-0436,Udaipur,Rajasthan,24.530605708146407,73.7625063475023,AC Slow,7.2,17.29,Operational
RA-UDA-0437,Udaipur,Rajasthan,24.56176379209187,73.76121292400694,Hybrid,7.2,19.5,Operational
RA-UDA-0438,Udaipur,Rajasthan,24.6703734931351,73.74105662916404,AC Slow,7.2,20.63,Operational
RA-UDA-0439,Udaipur,Rajasthan,24.529928126349333,73.57353059863418,AC Slow,11.0,19.27,Operational
RA-JAI-0440,Jaipur,Rajasthan,26.941051791213383,75.79479291886743,AC Slow,3.3,18.07,Operational
RA-UDA-0441,Udaipur,Rajasthan,24.57639641927161,73.71458172589183,AC Slow,7.2,19.14,Operational
RA-KOT-0442,Kota,Rajasthan,25.177064418894485,75.84061674729658,AC Slow,3.3,14.86,Operational
RA-UDA-0443,Udaipur,Rajasthan,24.50034194982352,73.7612562652394,AC Slow,3.3,18.39,Operational
RA-JOD-0444,Jodhpur,Rajasthan,26.07927200308686,73.08855790920326,AC Slow,7.2,21.2,Operational
RA-JAI-0445,Jaipur,Rajasthan,26.882901268015807,75.77989219165208,AC Slow,11.0,16.24,Operational
RA-JOD-0446,Jodhpur,Rajasthan,26.295250063168883,73.03081934538478,AC Slow,7.2,15.45,Operational
RA-UDA-0447,Udaipur,Rajasthan,24.576538870791747,73.73088089159064,Hybrid,3.3,20.78,Operational
RA-UDA-0448,Udaipur,Rajasthan,24.56077786655356,73.68485305825264,AC Slow,7.2,19.83,Operational
RA-JOD-0449,Jodhpur,Rajasthan,26.20098217717988,72.94690701926662,DC Fast,25.0,24.43,Operational
RA-UDA-0450,Udaipur,Rajasthan,24.64612743361298,73.62293412168151,DC Fast,25.0,23.71,Operational
RA-JAI-0451,Jaipur,Rajasthan,26.98991111326093,75.75274164495706,AC Slow,11.0,16.41,Operational
RA-JAI-0452,Jaipur,Rajasthan,27.024750917450202,75.77729294693454,DC Fast,25.0,24.52,Operational
RA-JAI-0453,Jaipur,Rajasthan,27.044655889841064,75.8696052742445,AC Slow,11.0,15.29,Operational
RA-JOD-0454,Jodhpur,Rajasthan,26.426400477101133,72.97118442496814,DC Fast,60.0,19.49,Operational
RA-JOD-0455,Jodhpur,Rajasthan,26.17080944279275,72.98367406718063,Hybrid,11.0,18.11,Operational
RA-JOD-0456,Jodhpur,Rajasthan,26.262608262824386,73.15685288219463,DC Fast,25.0,27.48,Operational
RA-JAI-0457,Jaipur,Rajasthan,26.88997515998389,75.80809241590273,AC Slow,3.3,13.13,Operational
RA-JAI-0458,Jaipur,Rajasthan,26.905514256775422,75.87256758074633,DC Fast,50.0,22.15,Operational
RA-JAI-0459,Jaipur,Rajasthan,26.92648140589343,75.59454313191871,AC Slow,7.2,14.22,Operational
RA-UDA-0460,Udaipur,Rajasthan,24.566467321222483,73.67180023335015,DC Fast,25.0,24.42,Operational
RA-KOT-0461,Kota,Rajasthan,25.10983479344929,75.61400194810521,DC Fast,50.0,25.75,Operational
RA-JOD-0462,Jodhpur,Rajasthan,26.13765025479818,72.90967630179142,DC Fast,50.0,20.55,Operational
RA-UDA-0463,Udaipur,Rajasthan,24.534115458658697,73.70664443112415,AC Slow,7.2,12.99,Operational
RA-JOD-0464,Jodhpur,Rajasthan,26.02141370791673,73.11757340821477,AC Slow,11.0,12.9,Operational
RA-JOD-0465,Jodhpur,Rajasthan,26.238926839454557,73.05137944869027,AC Slow,7.2,21.91,Operational
RA-JAI-0466,Jaipur,Rajasthan,26.867139589139157,75.86967133806394,Hybrid,3.3,19.46,Operational
RA-UDA-0467,Udaipur,Rajasthan,24.668345243595418,73.74152197552587,AC Slow,11.0,20.87,Operational
RA-KOT-0468,Kota,Rajasthan,25.25647177163294,75.97079860204907,AC Slow,7.2,18.87,Operational
RA-JAI-0469,Jaipur,Rajasthan,26.694546281589286,75.96143151355511,Hybrid,11.0,26.15,Operational
RA-JAI-0470,Jaipur,Rajasthan,27.05703591503816,75.93434858341173,AC Slow,11.0,19.81,Operational
RA-JAI-0471,Jaipur,Rajasthan,26.681145033830333,75.76717879048344,DC Fast,25.0,18.87,Operational
RA-JOD-0472,Jodhpur,Rajasthan,26.24583778600085,73.08364630042908,DC Fast,150.0,23.39,Operational
RA-KOT-0473,Kota,Rajasthan,25.18058399414823,75.84534043506291,AC Slow,11.0,20.86,Operational
RA-JAI-0474,Jaipur,Rajasthan,26.773359313920103,75.87641832682043,AC Slow,3.3,15.16,Operational
RA-JAI-0475,Jaipur,Rajasthan,26.933296454896723,75.84126767893547,AC Slow,7.2,20.32,Operational
RA-JAI-0476,Jaipur,Rajasthan,26.725231554804697,75.75637093784516,AC Slow,7.2,20.58,Operational
RA-JAI-0477,Jaipur,Rajasthan,26.728391420600776,75.71997450838201,AC Slow,7.2,21.22,Operational
RA-JOD-0478,Jodhpur,Rajasthan,26.377918481370855,73.06915208408226,DC Fast,150.0,21.79,Operational
RA-JAI-0479,Jaipur,Rajasthan,27.120749611561212,75.78489537135823,AC Slow,7.2,18.01,Operational
RA-JOD-0480,Jodhpur,Rajasthan,26.108763128766654,73.10598922885187,Hybrid,7.2,18.4,Operational
RA-JOD-0481,Jodhpur,Rajasthan,26.279472242266145,73.00711991951819,AC Slow,7.2,15.87,Operational
RA-JOD-0482,Jodhpur,Rajasthan,26.16905541184592,73.04524200483733,AC Slow,3.3,20.24,Operational
RA-KOT-0483,Kota,Rajasthan,25.288523539628347,75.7534146763032,DC Fast,150.0,24.89,Operational
RA-JAI-0484,Jaipur,Rajasthan,26.911951466714022,75.81281109647753,AC Slow,11.0,19.76,Operational
RA-KOT-0485,Kota,Rajasthan,25.152198850373154,75.80564625235978,AC Slow,11.0,21.58,Operational
RA-UDA-0486,Udaipur,Rajasthan,24.557091666494166,73.67451102615607,DC Fast,150.0,21.13,Operational
RA-UDA-0487,Udaipur,Rajasthan,24.551301714172176,73.80501200928286,DC Fast,25.0,19.38,Operational
RA-JAI-0488,Jaipur,Rajasthan,26.911946998320968,75.79921342230526,AC Slow,3.3,19.12,Operational
RA-KOT-0489,Kota,Rajasthan,25.159589249035943,75.79163552801,AC Slow,3.3,16.86,Operational
RA-UDA-0490,Udaipur,Rajasthan,24.60455320941507,73.66139006246091,DC Fast,60.0,20.74,Operational
RA-JOD-0491,Jodhpur,Rajasthan,26.155447339973563,73.0303164814765,Hybrid,3.3,18.96,Operational
RA-JOD-0492,Jodhpur,Rajasthan,26.257195394489404,73.02491053666242,AC Slow,3.3,20.81,Operational
RA-UDA-0493,Udaipur,Rajasthan,24.632136674778536,73.59790808219235,Hybrid,7.2,25.72,Operational
RA-KOT-0494,Kota,Rajasthan,25.251321116106528,75.87935852381825,AC Slow,7.2,13.81,Operational
RA-KOT-0495,Kota,Rajasthan,25.103168337242302,75.78763560363804,AC Slow,3.3,18.08,Operational
RA-JAI-0496,Jaipur,Rajasthan,26.89997317390108,75.79651905764077,DC Fast,60.0,21.99,Operational
RA-JOD-0497,Jodhpur,Rajasthan,26.371109655467354,73.02170200502445,DC Fast,25.0,20.68,Operational
RA-JAI-0498,Jaipur,Rajasthan,26.90090164643205,75.67978050024178,DC Fast,25.0,24.16,Operational
RA-KOT-0499,Kota,Rajasthan,25.414720031100398,75.84812032572177,DC Fast,150.0,19.17,Operational
RA-KOT-0500,Kota,Rajasthan,25.204122643459485,75.85091668110923,AC Slow,3.3,18.38,Operational
RA-JAI-0501,Jaipur,Rajasthan,26.82908526646485,75.68555072554122,AC Slow,3.3,14.09,Operational
RA-JOD-0502,Jodhpur,Rajasthan,26.283150137180982,73.0281518860317,AC Slow,7.2,13.78,Operational
RA-JAI-0503,Jaipur,Rajasthan,26.942225514865004,75.68508095936104,Hybrid,11.0,27.18,Operational
RA-JAI-0504,Jaipur,Rajasthan,26.81820128676303,75.75942003869024,AC Slow,3.3,20.45,Operational
RA-JAI-0505,Jaipur,Rajasthan,26.941167221673982,75.76004062789848,DC Fast,50.0,18.01,Operational
RA-JAI-0506,Jaipur,Rajasthan,26.64557178012431,75.7121893488518,AC Slow,7.2,19.86,Operational
RA-UDA-0507,Udaipur,Rajasthan,24.607414413056524,73.71449245392621,AC Slow,3.3,14.17,Operational
RA-JAI-0508,Jaipur,Rajasthan,26.877266187713758,75.41749430979061,Hybrid,3.3,26.63,Operational
RA-JAI-0509,Jaipur,Rajasthan,26.892268550473798,75.73628781259168,AC Slow,11.0,15.24,Operational
RA-JOD-0510,Jodhpur,Rajasthan,26.238562647944907,73.04134811022199,AC Slow,11.0,17.11,Operational
RA-JAI-0511,Jaipur,Rajasthan,26.82812252431257,75.75848926812888,AC Slow,3.3,13.71,Operational
RA-JAI-0512,Jaipur,Rajasthan,26.896068210926472,75.7032263461933,AC Slow,7.2,17.23,Operational
RA-UDA-0513,Udaipur,Rajasthan,24.44326196946998,73.4231031555862,Hybrid,11.0,21.62,Operational
RA-UDA-0514,Udaipur,Rajasthan,24.59606237423799,73.69813185102319,AC Slow,3.3,12.31,Operational
RA-JOD-0515,Jodhpur,Rajasthan,26.221076352965618,72.96577068987591,AC Slow,7.2,12.91,Operational
RA-JAI-0516,Jaipur,Rajasthan,27.059820030733075,75.70301096653881,AC Slow,7.2,15.59,Operational
RA-JAI-0517,Jaipur,Rajasthan,26.851559356585074,75.78663313329398,DC Fast,25.0,21.96,Operational
RA-KOT-0518,Kota,Rajasthan,25.4233118496583,75.9959328278779,AC Slow,11.0,21.32,Operational
RA-KOT-0519,Kota,Rajasthan,25.228531904534307,76.01660725338354,AC Slow,11.0,19.16,Operational
RA-UDA-0520,Udaipur,Rajasthan,24.635069248869424,73.85461561976136,Hybrid,11.0,23.83,Operational
RA-JAI-0521,Jaipur,Rajasthan,26.869756925812666,75.73816762031649,Hybrid,11.0,23.3,Operational
RA-JOD-0522,Jodhpur,Rajasthan,26.282709692653615,73.10603112228748,AC Slow,3.3,14.9,Operational
RA-JAI-0523,Jaipur,Rajasthan,26.86100330692798,75.73457142949201,Hybrid,3.3,26.27,Operational
RA-UDA-0524,Udaipur,Rajasthan,24.541645605046025,73.72053549350255,AC Slow,3.3,19.8,Operational
RA-JAI-0525,Jaipur,Rajasthan,26.970737285748605,75.93484833501928,AC Slow,3.3,21.92,Operational
RA-JAI-0526,Jaipur,Rajasthan,26.938676068625288,75.8200959231186,Hybrid,11.0,24.6,Operational
RA-UDA-0527,Udaipur,Rajasthan,24.5563469591859,73.7072525097763,Hybrid,3.3,27.64,Operational
RA-JAI-0528,Jaipur,Rajasthan,26.980011572059542,75.84339310483098,AC Slow,7.2,15.11,Operational
